CLIENTE,EDO,FOLIO,PRODUCTO,TONS,MONTO
ASERCA ,N/D,N/A,ALGODÓN,1133.9822735891,801887.1
ASERCA ,N/D,N/A,ALGODÓN,566.9911367946,395475.8
ASERCA ,N/D,N/A,ALGODÓN,566.9911367946,395475.8
ASERCA ,N/D,N/A,ALGODÓN,2267.9645471782,1503070.4
ASERCA ,N/D,N/A,ALGODÓN,1133.9822735891,751535.2
ASERCA ,N/D,N/A,ALGODÓN,680.3893641535,467991.12
ASERCA ,N/D,N/A,ALGODÓN,453.5929094356,311994.08
ASERCA ,N/D,N/A,ALGODÓN,1133.9822735891,723085.2
ASERCA ,N/D,N/A,ALGODÓN,1133.9822735891,737310.2
ASERCA ,N/D,N/A,ALGODÓN,1133.9822735891,609285.2
ASERCA ,N/D,N/A,ALGODÓN,1270.0601464198,858230.464
ASERCA ,N/D,N/A,ALGODÓN,1133.9822735891,780252.2
ASERCA ,N/D,N/A,ALGODÓN,2267.9645471782,1308954.4
ASERCA ,N/D,N/A,ALGODÓN,2267.9645471782,1281004.4
ASERCA ,N/D,N/A,ALGODÓN,340.1946820767,187958.16
ASERCA ,N/D,N/A,ALGODÓN,1927.7698651015,1136368.74
ASERCA ,N/D,N/A,ALGODÓN,1133.9822735891,682427.2
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,13607.7749382887,1094280
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,17009.7186728609,1745975
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,23813.6061420053,2444365
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,13607.7749382887,1424280
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,6803.8874691444,712140
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,20411.6624074331,2136420
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,6803.8874691444,698390
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,20411.6624074331,2095170
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,2721.5549876578,262856
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,27215.5498765775,3178560
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,3401.9437345722,397320
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,10205.8312037166,1191960
PROGRAMA EMERGENTE TRIGO,N/D,N/A,TRIGO,13607.7749382887,1396780
TAMAULIPAS,N/D,N/A,MAÍZ,68329.1738901272,8320277.6
ASOC. DE ENGORDADORES DE GANADO BOVINO DEL NOESTE SC DE RI DE CV,NL,190940262,BOVINO,18.1437163774,7434.15946
ASOC. DE ENGORDADORES DE GANADO BOVINO DEL NOESTE SC DE RI DE CV,NL,190940270,BOVINO,181.4371637743,80941.791
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940015,BOVINO,508.0240585679,179575.28288
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940015,BOVINO,18.1437163774,5973.40296
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940015,BOVINO,18.1437163774,5533.40296
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940023,BOVINO,544.3114913228,260723.0016
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940031,BOVINO,362.8743275485,176509.2328
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940049,BOVINO,181.4371637743,80318.267
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940056,BOVINO,90.7185818871,38080.9787
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940064,BOVINO,90.7185818871,51449.36415
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940072,BOVINO,453.5929094356,185931.492
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940080,BOVINO,453.5929094356,205677.446
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940098,BOVINO,453.5929094356,254846.81
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940106,BOVINO,1433.3535938166,672586.3764
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940122,BOVINO,852.754669739,303008.5676
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940114,BOVINO,1161.1978481552,506606.3104
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940130,BOVINO,1215.6289972875,332934.11262
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940148,BOVINO,54.4311491323,12850.21719
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940148,BOVINO,671.3175059647,174766.01201
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940155,BOVINO,870.8983861164,215653.1064
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940163,BOVINO,435.4491930582,90635.70408
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940171,BOVINO,254.012029284,81641.28952
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940189,BOVINO,1651.0781903457,239775.25936
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940197,BOVINO,2140.9585325362,504923.7936
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940205,BOVINO,870.8983861164,320922.96384
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190240010,MAÍZ,3429.1592844488,80292.24927
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190240010,MAÍZ,4572.212379265,107056.33236
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190240010,MAÍZ,2159.1002902085,50554.37917
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190240010,MAÍZ,2286.1061896325,53528.16618
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190240010,MAÍZ,2159.1002902085,50554.37917
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190240010,MAÍZ,2032.0943907845,47580.59216
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190240010,MAÍZ,1397.0648936643,32711.65711
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940213,BOVINO,580.5989240776,146177.98208
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940221,BOVINO,471.7366258131,104217.5472
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940239,BOVINO,1451.4973101941,154880.88
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940239,BOVINO,653.1737895873,69696.396
GANADERÍA INTEGRAL SK S.A. DE C.V.,NL,190940274,BOVINO,1270.0601464198,243185.922
GANADERÍA INTEGRAL SK SA DE CV,NL,190940288,BOVINO,2086.527383404,673625.38
GANADERÍA INTEGRAL SK SA DE CV,NL,190940296,BOVINO,997.9044007584,197154.3948
GANADERÍA INTEGRAL VIZUR SA DE CV,NL,250940293,BOVINO,1723.6530558554,425203.4092
UNIÓN AGRÍCOLA REGIONAL DEL CENTRO DE NUEVO LÉON,NL,190540013,TRIGO,13607.7749382887,878468
ÁNGEL LORENZO GONZÁLEZ RIVERA,OAX,200840015,CAFÉ,17.0000181334,18000.59085
AGROPECUARIA LA FORTUNA ,PUE,210240149,MAÍZ,1397.0648936643,223490.344
AGROTEHUACÁN ,PUE,210240115,MAÍZ,381.0176982721,60951.912
AGROTEHUACÁN ,PUE,210240115,MAÍZ,889.0412959682,142221.128
AVÍCOLA LA VEGA DE PAZ ,PUE,210240040,MAÍZ,127.005899424,20317.304
AVICULTORES UNIDOS DEL VALLE DE TEHUACÁN SPR DE RL,PUE,210240016,MAÍZ,381.0176982721,60951.912
ESTELA ROMERO BRINGAS,PUE,210240123,MAÍZ,381.0176982721,60951.912
GRANJA COAPAN SA DE CV,PUE,210240107,MAÍZ,508.0235976961,81269.216
INVESTIGACIÓN APLICADA SA DE CV,PUE,210240032,MAÍZ,1016.0471953922,162538.432
JABUGO SPR DE CV,PUE,210240081,MAÍZ,127.005899424,20317.304
JOSÉ GUSTAVO ROMERO BRINGAS,PUE,210240057,MAÍZ,8763.407060258,1401893.976
JOSÉ RAMÓN LOZANO TRASLOSHEROS,PUE,210240164,MAÍZ,381.0176982721,24274.536
MERCEDES ROMERO BRINGAS,PUE,210240073,MAÍZ,508.0235976961,81269.216
ORO VERDE S.A. DE C.V.,PUE,210840013,CAFÉ,255.0002720003,90748.193625
ORO VERDE S.A. DE C.V.,PUE,210840021,CAFÉ,340.0003626671,127218.3456
ORO VERDE S.A. DE C.V.,PUE,210840031,CAFÉ,170.0001813335,272832.251625
PATRICIA ISABEL CANO RUÍZ,PUE,210240065,MAÍZ,127.005899424,20317.304
PRODUCTOS AGROPECUARIOS DE TEHUACÁN ,PUE,210240131,MAÍZ,7493.3480660177,1198720.936
ROSA ELENA NIÑO,PUE,210240099,MAÍZ,254.0117988481,40634.608
SOCORRO ROMERO SÁNCHEZ,PUE,210240024,MAÍZ,5969.2772729293,954913.288
SOCORRO ROMERO SÁNCHEZ,PUE,210240156,MAÍZ,762.0353965442,111571.824
EJIDO EL SAUZ SPR DE RL,QRO,220340053,SORGO,254.0117988481,19700.754
GANADEROS ASOC. DE QUERÉTARO SA DE CV,QRO,220340012,MAÍZ,762.0353965442,115414.896
GANADEROS ASOC. DE QUERÉTARO SA DE CV,QRO,220340012,MAÍZ,635.0294971201,96179.08
GANADEROS ASOC. DE QUERÉTARO SA DE CV,QRO,220340012,MAÍZ,508.0235976961,76943.264
GRUPO GÓMEZ COBO SA DE CV,QRO,220340046,SORGO,127.005899424,4419.03245
GRUPO GÓMEZ COBO SA DE CV,QRO,220340046,SORGO,127.005899424,4419.03245
LOS ÁLVAREZ DE SAN CLEMENTE SPR DE RL,QRO,220340038,SORGO,1016.0471953922,78803.016
LOS OLIVOS ALIMENTOS SA DE CV,QRO,220340020,SORGO,127.005899424,4419.03245
LOS OLIVOS ALIMENTOS SA DE CV,QRO,220340020,SORGO,127.005899424,4419.03245
LOS OLIVOS ALIMENTOS SA DE CV,QRO,220340020,SORGO,381.0176982721,13257.09735
LOS OLIVOS ALIMENTOS SA DE CV,QRO,220340020,SORGO,254.0117988481,8838.0649
LOS OLIVOS ALIMENTOS SA DE CV,QRO,220340020,SORGO,127.005899424,4419.03245
ACEITES Y PROTEINAS S.A. DE C.V.,SIN,250640018,CÁRTAMO,12700,1031426.045475
ACEITES Y PROTEINAS S.A. DE C.V.,SIN,250640026,CÁRTAMO,8845.061733995,2596110.24075
ACEITES Y PROTEINAS S.A. DE C.V.,SIN,250640026,CÁRTAMO,4762.7255490742,1397905.51425
ACEITES Y PROTEINAS S.A. DE C.V.,SIN,250640034,CÁRTAMO,2721.5574566138,477046.38
AGRÍCOLA DE LOS VALLES S.P.R. DE R.L.,SIN,250240033,MAÍZ,1524.0707930883,59963.6904
AGRÍCOLA DE LOS VALLES S.P.R. DE R.L.,SIN,250240041,MAÍZ,1524.0707930883,66996.5574
AGROLARO S.A. DE C.V.,SIN,250240116,MAÍZ,5080.2359769611,196095.9266
AGROSERVICIOS EL NUEVO MILENIO S.A. DE C.V.,SIN,250240215,MAÍZ,2540.1179884806,131498.345
AGROTÉCNICA DE SINALOA S.A. DE C.V.,SIN,250240173,MAÍZ,3556.1651838728,146041.4109
ASOCIACIÓN DE AGRICULTORES DEL RÍO SINALOA PONIENTE,SIN,250240058,MAÍZ,1778.0825919364,73807.6388
ASOCIACIÓN DE AGRICULTORES DEL RÍO SINALOA PONIENTE,SIN,250240066,MAÍZ,1778.0825919364,80232.94244
ASOCIACIÓN DE AGRICULTORES DEL RÍO SINALOA PONIENTE,SIN,250240074,MAÍZ,8001.3716637138,361048.24098
ASOCIACIÓN DE AGRICULTORES DEL RÍO SINALOA PONIENTE,SIN,250240132,MAÍZ,254.0117988481,10594.48862
CORRALES SANTA CECILIA S.A. DE C.V.,SIN,250240248,MAÍZ,3810.1769827209,224352.6888
CORRALES SANTA CECILIA S.A. DE C.V.,SIN,250240256,MAÍZ,3175.1474856007,213147.2186875
CORRALES SANTA CECILIA S.A. DE C.V.,SIN,250240298,MAÍZ,11684.5427470106,882552.7754
CORRALES SANTA CECILIA S.A. DE C.V.,SIN,250940285,BOVINO,2122.8148161588,1001055.861
CORRALES SANTA CECILIA S.A. DE C.V.,SIN,250940277,BOVINO,3338.4438134463,1513560.3744
CORRALES SANTA CECILIA S.A. DE C.V.,SIN,250940277,BOVINO,36.2874327549,16451.7432
FICAMPRO S.A. DE C.V.,SIN,250240090,MAÍZ,381.0176982721,10679.938815
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940012,BOVINO,907.1858188713,331670.148
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940020,BOVINO,907.1858188713,440038.336
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940038,BOVINO,544.3114913228,277963.8492
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940046,BOVINO,362.8743275485,169436.534
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940053,BOVINO,272.1557456614,114242.9361
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940061,BOVINO,272.1557456614,154348.09245
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940079,BOVINO,907.1858188713,481862.984
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940087,BOVINO,907.1858188713,477354.892
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940111,BOVINO,2322.3956963105,900572.6208
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940129,BOVINO,1705.509339478,606017.1352
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940137,BOVINO,2394.9705618202,655929.89352
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940145,BOVINO,1487.7847429489,351239.26986
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940152,BOVINO,1741.7967722329,431306.2128
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940160,BOVINO,580.5989240776,120847.60544
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940178,BOVINO,362.8743275485,125430.4136
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940186,BOVINO,2975.5694858978,432122.44544
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940194,BOVINO,4173.0547668079,1085373.496
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940202,BOVINO,1741.7967722329,641845.92768
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250240207,MAÍZ,9525.4424568021,632570.601
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250240223,MAÍZ,381.0176982721,23742.724875
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250240223,MAÍZ,11303.5250487385,704367.504625
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250240264,MAÍZ,7112.3303677456,477449.76986
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250240264,MAÍZ,5588.2595746573,375139.10489
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250240272,MAÍZ,12700.5899424028,948784.683
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250240280,MAÍZ,10033.4660544982,739551.9898075
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940210,BOVINO,889.0421024939,223835.03506
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940210,BOVINO,72.5748655097,18272.24776
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940228,BOVINO,743.8923714745,145319.0552
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940236,BOVINO,1741.7967722329,185857.056
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940236,BOVINO,1614.7907575909,172304.979
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940244,BOVINO,108.8622982646,17665.5288
GANADERÍA INTEGRAL VIZUR S.A. DE C.V.,SIN,250940244,BOVINO,1596.6470412135,269064.8224
GANADERÍA INTEGRAL VIZUR SA ,SIN,250940251,BOVINO,3392.8749625786,1179673.044
MERCANTA S.A. DE C.V.,SIN,250240157,MAÍZ,2286.1061896325,90703.6389
OKAMURA CASTRO MARÍA YURIKO,SIN,250240017,MAÍZ,2540.1179884806,116640.78105
OKAMURA CASTRO MARÍA YURIKO,SIN,250240025,MAÍZ,2540.1179884806,123648.6003
PORCICULTORES DEL HUMAYA SA DE CV,SIN,250240231,MAÍZ,2540.1179884806,149568.4592
PORCICULTORES DEL HUMAYA SA DE CV,SIN,250240306,MAÍZ,2540.1179884806,191859.299
PRODUCTORES UNIDOS DEL RÍO PETATLÁN S.A. DE C.V.,SIN,250240082,MAÍZ,635.0294971201,27967.1223
PRODUCTORES UNIDOS DEL RÍO PETATLÁN S.A. DE C.V.,SIN,250240082,MAÍZ,7620.3539654417,335605.4676
PRODUCTORES UNIDOS DEL RÍO PETATLÁN S.A. DE C.V.,SIN,250240082,MAÍZ,1270.0589942403,55934.2446
PRODUCTORES UNIDOS DEL RÍO PETATLÁN S.A. DE C.V.,SIN,250240140,MAÍZ,3683.1710832968,153620.08499
PRODUCTORES UNIDOS DEL RÍO PETATLÁN S.A. DE C.V.,SIN,250240181,MAÍZ,5080.2359769611,330974.342
PRODUCTORES UNIDOS DEL RÍO PETATLÁN S.A. DE C.V.,SIN,250240199,MAÍZ,2794.1297873286,169980.218155
PRODUCTORES UNIDOS DEL RÍO PETATLÁN S.A. DE C.V.,SIN,250240314,MAÍZ,3556.1651838728,217038.55054
PRODUCTORES UNIDOS DEL RIO PETATLÁN SA DE CV,SIN,250240322,MAÍZ,3810.1769827209,147667.4145
PRODUCTORES UNIDOS DEL RIO PETATLÁN SA DE CV,SIN,250240322,MAÍZ,24893.1562871095,992812.9414
PRODUCTORES UNIDOS DEL RIO PETATLÁN SA DE CV,SIN,250240330,MAÍZ,12446.5781435548,409841.04014
RIEGO PLUS S.A. DE C.V.,SIN,250240108,MAÍZ,508.0235976961,14239.91842
SEMILLAS ROJO LLANES SEROLLASA S.A. DE C.V.,SIN,250240124,MAÍZ,3683.1710832968,98973.64296
SEMILLAS Y SERVICIOS SEYSSA SA DE CV,SIN,250240165,MAÍZ,2540.1179884806,81429.614975
AGRÍCOLA QUEROBABI,SON,260540018,TRIGO,1496.8552432118,92977.00181
AGRÍCOLA QUEROBABI S.A. DE C.V.,SON,260540083,TRIGO,1496.8552432118,90629.92532
AGROP. SONORENSE DEL RIO YAQUI SA DE CV,SON,260940036,BOVINO,18.1437163774,11159.44918
AGROPECUARIA FERNÁNDEZ ESQUER S.P.R. DE R.L.,SON,260240023,MAÍZ,635.0294971201,26486.22155
AGROPECUARIA JERUSALEN SPR DE RL,SON,260540349,TRIGO,1769.0107419775,94184.15266
AGROPECUARIA SONORENSE DEL RIO YAQUI S.A. DE C.V.,SON,260540182,TRIGO,272.1554987658,19186.4687425
AOASS,SON,260540232,TRIGO,40823.3248148662,6783991.2
AOASS,SON,260540248,TRIGO,27895.9386234919,4370969.82
AOASS,SON,260540248,TRIGO,13607.7749382887,2146530.4
AOASS,SON,260540248,TRIGO,8436.820461739,1330848.848
AOASS,SON,260540248,TRIGO,4490.5657296353,713090.532
AOASS,SON,260540257,TRIGO,21772.439901262,4444688.64
AOASS,SON,260540257,TRIGO,2993.7104864235,611144.688
ASOCIACIÓN DE PRODUCTORES DE NAVOJOA S.A. DE C.V.,SON,260540091,TRIGO,5443.1099753155,397312.9585
ASOCIACIÓN DE PRODUCTORES DE NAVOJOA S.A. DE C.V.,SON,260540091,TRIGO,1360.7774938289,99328.239625
ASOCIACIÓN DE PRODUCTORES DE NAVOJOA S.A. DE C.V.,SON,260540109,TRIGO,408.2332481487,25377.6959025
ASOCIACIÓN DE PRODUCTORES DE NAVOJOA S.A. DE C.V.,SON,260540109,TRIGO,1360.7774938289,84592.319675
ASOCIACIÓN DE PRODUCTORES DE NAVOJOA S.A. DE C.V.,SON,260540141,TRIGO,680.3887469144,44118.57130625
ASOCIACIÓN DE PRODUCTORES DE NAVOJOA S.A. DE C.V.,SON,260540117,TRIGO,544.3109975316,37647.543945
COMERCIALIZADORA AGROINDUSTRIAL AOASS S.A. DE C.V.,SON,260640065,CÁRTAMO,1823.4434959313,540109.16025
COMERCIALIZADORA AGROINDUSTRIAL AOASS S.A. DE C.V.,SON,260640065,CÁRTAMO,8164.6723698415,2418399.225
COMPAÑÍA NACIONAL DE HARINAS S.A. DE C.V.,SON,260540174,TRIGO,13607.7749382887,963306.6875
COMPAÑÍA NACIONAL DE HARINAS S.A. DE C.V.,SON,260540174,TRIGO,1360.7774938289,96330.66875
ESPA HERMANOS AR DE IC DE RL,SON,261040737,PORCINO,54.4311491323,30200.57208
ESPA HERMANOS AR DE IC DE RL,SON,261040760,PORCINO,54.4311491323,31134.07608
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040075,PORCINO,471.7366258131,206378.70136
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040075,PORCINO,72.5748655097,31750.56944
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040091,PORCINO,544.3114913228,283733.208
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040133,PORCINO,544.3114913228,276462.4728
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040182,PORCINO,544.3114913228,292819.089
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040174,PORCINO,544.3114913228,283577.532
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040257,PORCINO,544.3114913228,301314.6048
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040299,PORCINO,544.3114913228,281968.167
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040364,PORCINO,544.3114913228,249313.6932
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040448,PORCINO,544.3114913228,257767.8462
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040505,PORCINO,544.3114913228,279429.84
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040521,PORCINO,217.7245965291,126766.9452
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040521,PORCINO,508.0240585679,295789.5388
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040745,PORCINO,725.748655097,397089.0144
GRANJAS SANTA MARGARITA S.A. DE C.V.,SON,261040919,PORCINO,725.748655097,357718.236
GRANOS DE SONORA S.A. DE C.V.,SON,260540075,TRIGO,13607.7749382887,937702.153875
GRANOS DE SONORA S.A. DE C.V.,SON,260540075,TRIGO,5579.1877246984,384457.88308875
GRANOS DE SONORA S.A. DE C.V.,SON,260540190,TRIGO,7484.2762160588,482939.06835625
GRANOS DE SONORA S.A. DE C.V.,SON,260540190,TRIGO,3401.9437345722,219517.75834375
GRANOS DE SONORA S.A. DE C.V.,SON,260540190,TRIGO,4082.3324814866,263421.3100125
GUSTAVO TALAMANTE DÍAZ,SON,261040752,PORCINO,18.1437163774,9927.22536
LA CACHARAMBA S.P.R. DE R.L.,SON,261040018,PORCINO,90.7185818871,32351.4825
LA CACHARAMBA S.P.R. DE R.L.,SON,261040018,PORCINO,54.4311491323,20070.8895
LA CACHARAMBA S.P.R. DE R.L.,SON,261040026,PORCINO,145.1497310194,71024.7264
LA CACHARAMBA S.P.R. DE R.L.,SON,261040034,PORCINO,145.1497310194,75544.2032
LA CACHARAMBA S.P.R. DE R.L.,SON,261040059,PORCINO,1433.3535938166,627073.74644
LA CACHARAMBA S.P.R. DE R.L.,SON,261040059,PORCINO,18.1437163774,7937.64236
LA CACHARAMBA S.P.R. DE R.L.,SON,261040083,PORCINO,1451.4973101941,474797.3392
LA CACHARAMBA S.P.R. DE R.L.,SON,261040109,PORCINO,1451.4973101941,527308.568
LA CACHARAMBA S.P.R. DE R.L.,SON,261040117,PORCINO,1088.6229826455,325012.248
LA CACHARAMBA S.P.R. DE R.L.,SON,261040125,PORCINO,1088.6229826455,430621.0464
LA CACHARAMBA S.P.R. DE R.L.,SON,261040141,PORCINO,725.748655097,352307.3172
LA CACHARAMBA S.P.R. DE R.L.,SON,261040166,PORCINO,36.2874327549,13112.67196
LA CACHARAMBA S.P.R. DE R.L.,SON,261040166,PORCINO,54.4311491323,19669.00794
LA CACHARAMBA S.P.R. DE R.L.,SON,261040158,PORCINO,308.4431784162,145341.49235
LA CACHARAMBA S.P.R. DE R.L.,SON,261040158,PORCINO,18.1437163774,8549.49955
LA CACHARAMBA S.P.R. DE R.L.,SON,261040158,PORCINO,36.2874327549,17098.9991
LA CACHARAMBA S.P.R. DE R.L.,SON,261040208,PORCINO,362.8743275485,137708.2828
LA CACHARAMBA S.P.R. DE R.L.,SON,261040190,PORCINO,181.4371637743,110279.0978
LA CACHARAMBA S.P.R. DE R.L.,SON,261040190,PORCINO,181.4371637743,110279.0978
LA CACHARAMBA S.P.R. DE R.L.,SON,261040216,PORCINO,181.4371637743,90059.8708
LA CACHARAMBA S.P.R. DE R.L.,SON,261040224,PORCINO,272.1557456614,137400.9897
LA CACHARAMBA S.P.R. DE R.L.,SON,261040232,PORCINO,217.7245965291,126347.69472
LA CACHARAMBA S.P.R. DE R.L.,SON,261040273,PORCINO,181.4371637743,93989.389
LA CACHARAMBA S.P.R. DE R.L.,SON,261040281,PORCINO,181.4371637743,111172.032
LA CACHARAMBA S.P.R. DE R.L.,SON,261040307,PORCINO,272.1557456614,177984.9846
LA CACHARAMBA S.P.R. DE R.L.,SON,261040356,PORCINO,453.5929094356,201652.737
LA CACHARAMBA S.P.R. DE R.L.,SON,261040315,PORCINO,453.5929094356,207761.411
LA CACHARAMBA S.P.R. DE R.L.,SON,261040398,PORCINO,36.2874327549,17117.64956
LA CACHARAMBA S.P.R. DE R.L.,SON,261040406,PORCINO,362.8743275485,190059.4304
LA CACHARAMBA S.P.R. DE R.L.,SON,261040414,PORCINO,362.8743275485,184546.368
LA CACHARAMBA S.P.R. DE R.L.,SON,261040430,PORCINO,272.1557456614,129279.2991
LA CACHARAMBA S.P.R. DE R.L.,SON,261040455,PORCINO,362.8743275485,104197.72
LA CACHARAMBA S.P.R. DE R.L.,SON,261040463,PORCINO,362.8743275485,150851.6
LA CACHARAMBA S.P.R. DE R.L.,SON,261040471,PORCINO,362.8743275485,169407.36
LA CACHARAMBA S.P.R. DE R.L.,SON,261040497,PORCINO,362.8743275485,169557.7776
LA CACHARAMBA S.P.R. DE R.L.,SON,261040513,PORCINO,362.8743275485,223440.0848
LA CACHARAMBA S.P.R. DE R.L.,SON,261040554,PORCINO,362.8743275485,211278.242
LA CACHARAMBA S.P.R. DE R.L.,SON,261040562,PORCINO,181.4371637743,71647.035
LA CACHARAMBA S.P.R. DE R.L.,SON,261040570,PORCINO,181.4371637743,92729.325
LA CACHARAMBA S.P.R. DE R.L.,SON,261040596,PORCINO,199.5808801517,72516.69975
LA CACHARAMBA S.P.R. DE R.L.,SON,261040596,PORCINO,18.1437163774,6592.42725
LA CACHARAMBA S.P.R. DE R.L.,SON,261040596,PORCINO,54.4311491323,19777.28175
LA CACHARAMBA S.P.R. DE R.L.,SON,261040604,PORCINO,181.4371637743,89178.9155
LA CACHARAMBA S.P.R. DE R.L.,SON,261040604,PORCINO,90.7185818871,43440.45775
LA CACHARAMBA S.P.R. DE R.L.,SON,261040612,PORCINO,272.1557456614,113118.852
LA CACHARAMBA S.P.R. DE R.L.,SON,261040661,PORCINO,362.8743275485,196373.3852
LA CACHARAMBA S.P.R. DE R.L.,SON,261040646,PORCINO,18.1437163774,11057.81874
LA CACHARAMBA S.P.R. DE R.L.,SON,261040646,PORCINO,163.2934473968,99520.36866
